ts,spot_close,spot_high,spot_low,call_close,call_high,call_low,poly_quote_ts,p_poly,poly_stale_sec,dvol_close,rv_ann,dt,tau_poly,tau_call,sigma_hat,se_sigma,sigma_source,p_fair,dpfair_dsigma,var_pfair,se_pfair,se_poly_discrete,se_D_delta,D,TF_t,CI_adj_lo,CI_adj_hi,market_id,market_label,deribit_call
1771916400,63141.0,63325.5,62881.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,50400.0,,0.6819139622713126,2026-02-24 07:00:00+00:00,0.00022831050228310502,0.00022831050228310502,2.7739865149717025,0.003248839486992815,iv_bisect,0.006549564477664117,0.016156800948078705,2.7552896385474824e-09,5.2490852903601044e-05,0.0002886751345948129,0.00029340862797791207,-0.0055495644776641165,0.0078,-0.0013533175940269402,0.014452446549355175,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1771920000,63363.0,63401.5,62974.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,54000.0,,0.6775810731805815,2026-02-24 08:00:00+00:00,0.00022831050228310502,0.00022831050228310502,2.6910423473070555,0.0031717590195236263,iv_bisect,0.006756684672575258,0.01705028474051035,2.9245808998777767e-09,5.407939441115975e-05,0.0002886751345948129,0.00029369697688810337,-0.005756684672575257,0.0078,-0.0011493109404706143,0.014662680285621132,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1771923600,63212.5,63372.0,62905.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,57600.0,,0.6695890678215894,2026-02-24 09:00:00+00:00,0.00022831050228310502,0.00022831050228310502,2.74727340573743,0.003224059708138686,iv_bisect,0.006614984123298401,0.01643671025669125,2.8082511888428705e-09,5.2992935272948135e-05,0.0002886751345948129,0.0002934988663047546,-0.0056149841232984,0.0078,-0.0012888820298365767,0.01451885027643338,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1771927200,63277.5,63338.5,63075.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,61200.0,,0.6627184384053884,2026-02-24 10:00:00+00:00,0.00022831050228310502,0.00022831050228310502,2.722988137840777,0.0032014953549784433,iv_bisect,0.006675506025298243,0.01669755788395884,2.8576673143119254e-09,5.3457154004977905e-05,0.0002886751345948129,0.0002935830387601526,-0.005675506025298242,0.0078,-0.001229269996551513,0.014580282047147999,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1771930800,63207.5,63294.5,63043.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,64800.0,,0.6551610163784695,2026-02-24 11:00:00+00:00,0.00022831050228310502,0.00022831050228310502,2.7491414115686714,0.00322579439664909,iv_bisect,0.006610369320721815,0.016416898182217008,2.804500848662051e-09,5.2957538166554257e-05,0.0002886751345948129,0.00029349247721533747,-0.005610369320721814,0.0078,-0.0012934274540846308,0.014514166095528261,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1771934400,62941.0,63329.5,62940.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,68400.0,,0.6489845019250581,2026-02-24 12:00:00+00:00,0.00022831050228310502,0.00022831050228310502,2.8487080893231926,0.00331792874564158,iv_bisect,0.00637272432777908,0.015410822830447004,2.6144826576240363e-09,5.1132012063129654e-05,0.0002886751345948129,0.0002931685794742632,-0.005372724327779079,0.0078,-0.0015274944158646542,0.014272943071422814,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1771938000,62870.0,63077.0,62428.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,72000.0,,0.6419111346313684,2026-02-24 13:00:00+00:00,0.00022831050228310502,0.00022831050228310502,2.8752350834263867,0.0033423784464854302,iv_bisect,0.0063120299731861135,0.015158394373291943,2.5669514092166165e-09,5.066509063661701e-05,0.0002886751345948129,0.0002930875035591759,-0.005312029973186113,0.0078,-0.0015872736044616554,0.014211333550833882,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1771941600,63441.5,63861.0,62733.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,75600.0,,0.6508145409395842,2026-02-24 14:00:00+00:00,0.00022831050228310502,0.00022831050228310502,2.6617100662080944,0.00314440133314516,iv_bisect,0.0068328345891127676,0.017384127369837993,2.988007849819082e-09,5.466267327728385e-05,0.0002886751345948129,0.00029380493730220465,-0.005832834589112767,0.0078,-0.0010743042505107084,0.014739973428736244,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1771945200,63955.5,64051.0,63291.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,79200.0,,0.6559984704700909,2026-02-24 15:00:00+00:00,0.00022831050228310502,0.00022831050228310502,2.469569960672408,0.0029638352494839077,iv_bisect,0.0073736419134939335,0.019836782091378673,3.4566114399002175e-09,5.879295399875922e-05,0.0002886751345948129,0.00029460133192712074,-0.006373641913493933,0.0078,-0.0005415922763436342,0.015288876103331501,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1771948800,64255.5,64413.0,63672.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,82800.0,,0.6537304946844197,2026-02-24 16:00:00+00:00,0.00022831050228310502,0.00022831050228310502,2.357319737900048,0.002857202044443532,iv_bisect,0.00772783385559018,0.02151998558405193,3.78064462766511e-09,6.148694680714851e-05,0.0002886751345948129,0.00029515077157445894,-0.006727833855590179,0.0078,-0.00019268056015183006,0.015648348271332192,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1771952400,64221.0,64508.0,64026.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,86400.0,,0.6471842273102923,2026-02-24 17:00:00+00:00,0.00022831050228310502,0.00022831050228310502,2.3702339524318283,0.002869515231987429,iv_bisect,0.007685479557429104,0.0213155359655899,3.741188435269202e-09,6.116525513123609e-05,0.0002886751345948129,0.00029508392326353964,-0.006685479557429103,0.0078,-0.00023440434262811827,0.015605363457486327,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1771956000,64411.5,64490.5,63898.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,90000.0,,0.6428220641099871,2026-02-24 18:00:00+00:00,0.00022831050228310502,0.00022831050228310502,2.298904173607676,0.0028013553849094647,iv_bisect,0.007924995941671979,0.022482998727316766,3.966841857216055e-09,6.298286955368146e-05,0.0002886751345948129,0.00029546603051882193,-0.006924995941671978,0.0078,1.549517346763514e-06,0.015848442365997195,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1771959600,64417.0,64718.5,64227.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,93600.0,,0.6367318852417083,2026-02-24 19:00:00+00:00,0.00022831050228310502,0.00022831050228310502,2.296843943181484,0.0027993815647101377,iv_bisect,0.007932120332868269,0.022518147079126385,3.973648971959559e-09,6.303688580473784e-05,0.0002886751345948129,0.0002954775495791396,-0.006932120332868268,0.0078,8.568036690982314e-06,0.015855672629045553,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1771963200,64439.0,64564.5,64300.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,97200.0,,0.6308823741475207,2026-02-24 20:00:00+00:00,0.00022831050228310502,0.00022831050228310502,2.2886027234540878,0.002791481434420843,iv_bisect,0.007960744108316606,0.022659592942251637,4.001047390435333e-09,6.3253833009829e-05,0.0002886751345948129,0.00029552390888685923,-0.006960744108316605,0.0078,3.676659561734248e-05,0.015884721621015868,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1771966800,64020.0,64444.5,63791.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,100800.0,,0.6291207934668042,2026-02-24 21:00:00+00:00,0.00022831050228310502,0.00022831050228310502,2.4454444329042726,0.0029409916495722788,iv_bisect,0.007447183284026809,0.020181303775147996,3.522784055256148e-09,5.935304588019176e-05,0.0002886751345948129,0.0002947136192791054,-0.006447183284026808,0.0078,-0.0004691486858983667,0.015363515253951984,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1771970400,64087.5,64214.5,63950.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,104400.0,,0.6238751503629983,2026-02-24 22:00:00+00:00,0.00022831050228310502,0.00022831050228310502,2.4201923796029394,0.0029170370568499275,iv_bisect,0.007525639188888195,0.020551715414267088,3.594016341898917e-09,5.9950115445250954e-05,0.0002886751345948129,0.00029483444451968674,-0.006525639188888194,0.0078,-0.00039186303738449665,0.015443141415160885,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1771974000,64020.5,64231.5,63823.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,108000.0,,0.6182821721193263,2026-02-24 23:00:00+00:00,0.00022831050228310502,0.00022831050228310502,2.445257423705309,0.002940814208897808,iv_bisect,0.007447759291396941,0.020184010839297634,3.523304005764609e-09,5.935742586875385e-05,0.0002886751345948129,0.0002947145014061879,-0.00644775929139694,0.0078,-0.00046858126330581555,0.015364099846099698,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1771977600,64203.0,64299.5,63892.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,111600.0,,0.6145711685951888,2026-02-25 00:00:00+00:00,0.00022831050228310502,0.00022831050228310502,2.376971200967877,0.002875934111375205,iv_bisect,0.007663555707439419,0.02121004342678031,3.7208398638918198e-09,6.0998687394826946e-05,0.0002886751345948129,0.00029504944195375997,-0.0066635557074394185,0.0078,-0.0002560017198544413,0.01558311313473328,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1771981200,65910.5,66314.5,64134.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,115200.0,,0.6929903493169326,2026-02-25 01:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.7347112783865628,0.0022476771951000884,iv_bisect,0.010462569573415363,0.03648889279696332,6.7265015957565945e-09,8.201525221418632e-05,0.0002886751345948129,0.00030009970831223733,-0.009462569573415363,0.0078,0.0025018196790755586,0.01842331946775517,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1771984800,65875.0,66328.5,65856.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,118800.0,,0.6870949717374311,2026-02-25 02:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.748160443535298,0.0022612161994134262,iv_bisect,0.010384308306184241,0.03601341026630104,6.6315137324441825e-09,8.14341066902817e-05,0.0002886751345948129,0.0002999414060542117,-0.00938430830618424,0.0078,0.0024246974570712888,0.018343919155297192,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1771988400,65366.0,65945.5,65340.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,122400.0,,0.6870483952595633,2026-02-25 03:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.9404304869367182,0.0024528124462878742,iv_bisect,0.0093771409866119,0.030137975695822355,5.464580639657691e-09,7.392280189263453e-05,0.0002886751345948129,0.00029798978837032494,-0.0083771409866119,0.0078,0.001432252294902337,0.017322029678321464,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1771992000,65442.5,65636.5,65107.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,126000.0,,0.6816855795198157,2026-02-25 04:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.911594413513094,0.0024243011350199013,iv_bisect,0.009516068985605539,0.030921287326444558,5.619378199619414e-09,7.496251196177602e-05,0.0002886751345948129,0.00029824941162214007,-0.008516068985605538,0.0078,0.0015691424621604583,0.01746299550905062,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1771995600,64870.0,65499.5,64737.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,129600.0,,0.6832264867824398,2026-02-25 05:00:00+00:00,0.00022831050228310502,0.00022831050228310502,2.1269731314764915,0.0026354938033945987,iv_bisect,0.00856410891007685,0.025731173058537202,4.598785679360211e-09,6.781434714984884e-05,0.0002886751345948129,0.0002965335040306467,-0.007564108910076849,0.0078,0.0006311927896631465,0.016497025030490553,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1771999200,64878.0,65132.5,64855.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,133200.0,,0.6778371353939602,2026-02-25 06:00:00+00:00,0.00022831050228310502,0.00022831050228310502,2.123969510421902,0.002632575008826558,iv_bisect,0.008576138414146194,0.025794141944712013,4.611090852700429e-09,6.790501345777371e-05,0.0002886751345948129,0.0002965542516741815,-0.007576138414146193,0.0078,0.0006430445877689574,0.01650923224052343,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772002800,65007.5,65198.5,64767.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,136800.0,,0.6731958016466486,2026-02-25 07:00:00+00:00,0.00022831050228310502,0.00022831050228310502,2.0753261080960934,0.002585211684565486,iv_bisect,0.008775466416422946,0.026847438106325106,4.817235964029953e-09,6.940631069312035e-05,0.0002886751345948129,0.00029690161551827786,-0.007775466416422945,0.0078,0.0008394300474644303,0.01671150278538146,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772006400,65516.5,65577.5,64937.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,140400.0,,0.6749110823465756,2026-02-25 08:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.8836816141904886,0.0023966303492692917,iv_bisect,0.009654340829433268,0.03170959455051548,5.775418867361919e-09,7.599617666278955e-05,0.0002886751345948129,0.0002985108912597583,-0.008654340829433267,0.0078,0.0017053883231742013,0.017603293335692334,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772010000,65537.0,65681.5,65423.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,144000.0,,0.6698332029355148,2026-02-25 09:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.8759456918285784,0.0023889477754417267,iv_bisect,0.009693348631758057,0.0319335322976096,5.819788903339077e-09,7.628754094437097e-05,0.0002886751345948129,0.0002985852009672824,-0.008693348631758056,0.0078,0.0017438250515070895,0.017642872212009025,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772013600,65374.5,65631.5,65333.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,147600.0,,0.6652265267986863,2026-02-25 10:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.9372273397327964,0.0024496498627187956,iv_bisect,0.00939237844511948,0.030223471240803934,5.481465845283357e-09,7.403692217592082e-05,0.0002886751345948129,0.0002980181188763809,-0.008392378445119478,0.0078,0.0014472660776546752,0.01733749081258428,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772017200,65409.0,65460.0,65186.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,151200.0,,0.6604097126646955,2026-02-25 11:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.9242243144579232,0.0024367986237845943,iv_bisect,0.00945473729354456,0.030574410254759068,5.550798457490072e-09,7.450368083182248e-05,0.0002886751345948129,0.0002981344189972426,-0.008454737293544559,0.0078,0.0015087100791141873,0.017400764507974932,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772020800,66051.5,66234.0,65304.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,154800.0,,0.6654969728999263,2026-02-25 12:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.6812348431052264,0.002193658367000272,iv_bisect,0.010785321998351577,0.03847832976693976,7.124762804052373e-09,8.440831004144304e-05,0.0002886751345948129,0.00030076252448964734,-0.009785321998351576,0.0078,0.0028198817106703487,0.018750762286032806,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772024400,66225.5,66683.0,66005.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,158400.0,,0.6615250105447021,2026-02-25 13:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.615104814080149,0.002126428138159319,iv_bisect,0.011212060075440245,0.04117854633349274,7.667317428825683e-09,8.756321961203621e-05,0.0002886751345948129,0.00030166314120581427,-0.010212060075440245,0.0078,0.003240436165000655,0.019183683985879836,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772028000,66969.0,67058.0,66167.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,162000.0,,0.6688207450289638,2026-02-25 14:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.3303884495483342,0.0018309774697319453,iv_bisect,0.01349807339153531,0.05696215087147302,1.0877742155389928e-08,0.000104296414873139,0.0002886751345948129,0.00030693822748025906,-0.01249807339153531,0.0078,0.005493652418383958,0.021502494364686663,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772031600,67415.5,67577.5,66721.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,165600.0,,0.6682530316273723,2026-02-25 15:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.157190066192299,0.0016457059998147047,iv_bisect,0.01539703603834986,0.0716982943990324,1.3922657963815514e-08,0.00011799431326896866,0.0002886751345948129,0.0003118589285192086,-0.01439703603834986,0.0078,0.007365767184342682,0.02342830489235704,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772035200,68288.5,68332.0,67400.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,169200.0,,0.6782775393226119,2026-02-25 16:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.8109454019058177,0.0012587096936673373,iv_newton,0.021409821186065412,0.12733796355235497,2.5690168569097778e-08,0.00016028152909520728,0.0002886751345948129,0.00033018707107097806,-0.02040982118606541,0.0078,0.013295669389038806,0.02952397298309202,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772038800,68677.5,68887.0,68015.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,172800.0,,0.6763057125781555,2026-02-25 17:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.6516450660593169,0.0010706665956946363,iv_newton,0.026128276005149803,0.17972445171497656,3.7027367879061194e-08,0.00019242496688075898,0.0002886751345948129,0.00034693039822476573,-0.025128276005149802,0.0078,0.017951123070063517,0.03430542894023609,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772042400,69347.0,69562.0,68375.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,176400.0,,0.6794141136740075,2026-02-25 18:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.3636361650280549,0.0007050645684718004,iv_newton,0.04394399302356411,0.4350231020008181,9.407677542211187e-08,0.0003067193756874708,0.0002886751345948129,0.0004212007938684888,-0.04294399302356411,0.0078,0.03554282304721666,0.05234516299991156,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772046000,69031.5,69418.0,68753.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,180000.0,,0.6769761929042357,2026-02-25 19:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.5022772045351089,0.0008861786703372567,iv_newton,0.03301571077193321,0.26842248592832213,5.6582270901090296e-08,0.0002378702816685815,0.0002886751345948129,0.0003740529430901776,-0.03201571077193321,0.0078,0.024749485019862787,0.04128193652400363,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772049600,69142.5,69382.5,68623.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,183600.0,,0.6727072067628047,2026-02-25 20:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.4542361941477259,0.0008246868594846822,iv_newton,0.0361067970017279,0.31252507217509184,6.642749532101982e-08,0.0002577353202823001,0.0002886751345948129,0.0003869894425618781,-0.0351067970017279,0.0078,0.02780163577397459,0.044411958229481206,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772053200,68919.0,70211.5,68744.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,187200.0,,0.6694324696958811,2026-02-25 21:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.5503177843078942,0.0009465381287396595,iv_newton,0.030424998650060223,0.23345297233360185,4.8828686471163605e-08,0.000220972139581359,0.0002886751345948129,0.00036354094653078206,-0.029424998650060222,0.0078,0.022191893256480758,0.03865810404363969,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772056800,68444.0,69189.5,68030.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,190800.0,,0.6694307084273592,2026-02-25 22:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.747755052383196,0.0011850352089866857,iv_newton,0.023058305783439464,0.1448142239216416,2.9449976349371075e-08,0.00017160995410922723,0.0002886751345948129,0.00033583226420745284,-0.022058305783439463,0.0078,0.014921950273385378,0.031194661293493547,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772060400,67991.5,68709.0,67539.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,194400.0,,0.6690072726231575,2026-02-25 23:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.9301683091378178,0.0013948850787439003,iv_newton,0.018870292965835325,0.10223971433830141,2.0338368506347443e-08,0.00014261265198553543,0.0002886751345948129,0.00032198090291146275,-0.017870292965835324,0.0078,0.010790772167943675,0.026949813763726974,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772064000,68349.0,68548.0,67710.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,198000.0,,0.6669859959692807,2026-02-26 00:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.7864296222435888,0.0012302589848422303,iv_newton,0.02202019886618209,0.13370250856221552,2.7056536524975655e-08,0.00016448871245461087,0.0002886751345948129,0.00033224971009514665,-0.021020198866182088,0.0078,0.013897800989771053,0.030142596742593127,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772067600,68227.0,68718.5,68214.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,201600.0,,0.6632102167168569,2026-02-26 01:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.8357813671602288,0.0012873684157130299,iv_newton,0.020825422531525202,0.1213632816001699,2.4410704977738328e-08,0.00015623925555934503,0.0002886751345948129,0.00032824387018049806,-0.0198254225315252,0.0078,0.012719193590628885,0.02893165147242152,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772071200,68244.5,68338.0,67792.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,205200.0,,0.659203893000847,2026-02-26 02:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.8287226844241276,0.001279239641740205,iv_newton,0.0209882080663965,0.12301576370784689,2.47642598551086e-08,0.00015736664149402376,0.0002886751345948129,0.00032878198428204963,-0.0199882080663965,0.0078,0.012879769449068214,0.02909664668372479,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772074800,68224.5,68381.0,68018.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,208800.0,,0.6552833470463691,2026-02-26 03:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.8367892110422969,0.0012885280004752272,iv_newton,0.020802387915256047,0.1211301883891888,2.4360853848441194e-08,0.00015607963944230905,0.0002886751345948129,0.0003281679252787733,-0.019802387915256046,0.0078,0.012696471821949122,0.028908304008562972,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772078400,68564.0,68846.0,68191.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,212400.0,,0.6532362250955007,2026-02-26 04:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.6985626009586425,0.0011268691114583627,iv_newton,0.024531919793358163,0.16119552949768728,3.299536489678454e-08,0.00018164626309611915,0.0002886751345948129,0.00034106993158312547,-0.023531919793358162,0.0078,0.01637589311768977,0.032687946469026556,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772082000,68436.5,68564.0,68104.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,216000.0,,0.649755157717837,2026-02-26 05:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.7508166151217066,0.0011886309708612987,iv_newton,0.022972517461521017,0.14388239854365528,2.9248892206671564e-08,0.00017102307507079728,0.0002886751345948129,0.0003355327488338581,-0.021972517461521016,0.0078,0.014837312234382253,0.03110772268865978,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772085600,68161.0,68510.0,68054.5,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,219600.0,,0.6473720245563387,2026-02-26 06:00:00+00:00,0.00022831050228310502,0.00022831050228310502,0.8623442965677361,0.001317844644737778,iv_newton,0.020235044495899947,0.11544712864062869,2.3146999578108647e-08,0.00015214138022940586,0.0002886751345948129,0.00032631324354282957,-0.019235044495899946,0.0078,0.012136847390650312,0.028333241601149584,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
1772089200,67807.5,68279.5,67804.0,0.0001,0.0001,0.0001,1771866000.0,0.0010000000000000009,223200.0,,0.6458476733947137,2026-02-26 07:00:00+00:00,0.00022831050228310502,0.00022831050228310502,1.0032193577273187,0.0014767089292540446,iv_bisect,0.01759323664459756,0.09048757121969618,1.785532110410309e-08,0.00013362380440663666,0.0002886751345948129,0.000318101641676739,-0.01659323664459756,0.0078,0.009531333987960555,0.025655139301234565,1385965,"BTC above $70,000 on Feb 23, 2026",BTC-23FEB26-70000-C
